date,item_name,category,price_rs,units_sold,day_of_week,month,day_of_month,is_saturday,festival_name,festival_effect,is_monsoon,thermal_index,promo_active,days_since_open
2025-03-04,Lassi,beverage_cold,120,30,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Fresh Lime Soda,beverage_cold,100,30,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Veg Momo,food_main,160,54,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Buff Momo,food_main,180,63,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Chicken Chowmein,food_main,190,39,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Veg Thukpa,food_main,170,21,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Club Sandwich,food_main,250,17,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Chicken Burger,food_main,280,22,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,French Fries,food_snack,130,43,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Samosa,food_snack,40,30,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Chocolate Cake Slice,food_bakery,160,14,1,3,4,0,none,none,0,0.678,0,31
2025-03-04,Croissant,food_bakery,140,9,1,3,4,0,none,none,0,0.678,0,31
2025-03-05,Milk Tea (Dudh Chiya),beverage_hot,40,140,2,3,5,0,none,none,0,0.6653,1,32
2025-03-05,Masala Chiya,beverage_hot,50,89,2,3,5,0,none,none,0,0.6653,1,32
2025-03-05,Black Tea (Kalo Chiya),beverage_hot,30,38,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Americano,beverage_hot,150,39,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Cappuccino,beverage_hot,190,42,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Cafe Latte,beverage_hot,200,50,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Hot Chocolate,beverage_hot,180,32,2,3,5,0,none,none,0,0.6653,1,32
2025-03-05,Cold Coffee,beverage_cold,220,49,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Iced Americano,beverage_cold,180,31,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Lassi,beverage_cold,120,28,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Fresh Lime Soda,beverage_cold,100,34,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Veg Momo,food_main,160,63,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Buff Momo,food_main,180,65,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Chicken Chowmein,food_main,190,54,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Veg Thukpa,food_main,170,23,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Club Sandwich,food_main,250,25,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Chicken Burger,food_main,280,28,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,French Fries,food_snack,130,37,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Samosa,food_snack,40,27,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Chocolate Cake Slice,food_bakery,160,18,2,3,5,0,none,none,0,0.6653,0,32
2025-03-05,Croissant,food_bakery,140,12,2,3,5,0,none,none,0,0.6653,0,32
2025-03-06,Milk Tea (Dudh Chiya),beverage_hot,40,161,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Masala Chiya,beverage_hot,50,110,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Black Tea (Kalo Chiya),beverage_hot,30,43,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Americano,beverage_hot,150,38,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Cappuccino,beverage_hot,190,54,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Cafe Latte,beverage_hot,200,59,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Hot Chocolate,beverage_hot,180,28,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Cold Coffee,beverage_cold,220,35,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Iced Americano,beverage_cold,180,51,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Lassi,beverage_cold,120,42,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Fresh Lime Soda,beverage_cold,100,53,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Veg Momo,food_main,160,73,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Buff Momo,food_main,180,66,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Chicken Chowmein,food_main,190,54,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Veg Thukpa,food_main,170,33,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Club Sandwich,food_main,250,33,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Chicken Burger,food_main,280,32,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,French Fries,food_snack,130,38,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Samosa,food_snack,40,41,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Chocolate Cake Slice,food_bakery,160,17,3,3,6,0,none,none,0,0.6523,0,33
2025-03-06,Croissant,food_bakery,140,11,3,3,6,0,none,none,0,0.6523,0,33
2025-03-07,Milk Tea (Dudh Chiya),beverage_hot,40,157,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Masala Chiya,beverage_hot,50,116,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Black Tea (Kalo Chiya),beverage_hot,30,62,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Americano,beverage_hot,150,64,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Cappuccino,beverage_hot,190,52,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Cafe Latte,beverage_hot,200,64,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Hot Chocolate,beverage_hot,180,34,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Cold Coffee,beverage_cold,220,64,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Iced Americano,beverage_cold,180,42,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Lassi,beverage_cold,120,50,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Fresh Lime Soda,beverage_cold,100,54,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Veg Momo,food_main,160,92,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Buff Momo,food_main,180,96,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Chicken Chowmein,food_main,190,47,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Veg Thukpa,food_main,170,38,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Club Sandwich,food_main,250,39,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Chicken Burger,food_main,280,35,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,French Fries,food_snack,130,49,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Samosa,food_snack,40,44,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Chocolate Cake Slice,food_bakery,160,26,4,3,7,0,none,none,0,0.6392,0,34
2025-03-07,Croissant,food_bakery,140,17,4,3,7,0,none,none,0,0.6392,0,34
2025-03-08,Milk Tea (Dudh Chiya),beverage_hot,40,159,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Masala Chiya,beverage_hot,50,112,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Black Tea (Kalo Chiya),beverage_hot,30,51,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Americano,beverage_hot,150,34,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Cappuccino,beverage_hot,190,69,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Cafe Latte,beverage_hot,200,57,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Hot Chocolate,beverage_hot,180,36,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Cold Coffee,beverage_cold,220,54,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Iced Americano,beverage_cold,180,35,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Lassi,beverage_cold,120,53,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Fresh Lime Soda,beverage_cold,100,50,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Veg Momo,food_main,160,99,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Buff Momo,food_main,180,80,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Chicken Chowmein,food_main,190,51,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Veg Thukpa,food_main,170,25,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Club Sandwich,food_main,250,37,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Chicken Burger,food_main,280,21,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,French Fries,food_snack,130,43,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Samosa,food_snack,40,50,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Chocolate Cake Slice,food_bakery,160,18,5,3,8,1,none,none,0,0.6259,0,35
2025-03-08,Croissant,food_bakery,140,15,5,3,8,1,none,none,0,0.6259,0,35
2025-03-09,Milk Tea (Dudh Chiya),beverage_hot,40,113,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Masala Chiya,beverage_hot,50,79,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Black Tea (Kalo Chiya),beverage_hot,30,45,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Americano,beverage_hot,150,36,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Cappuccino,beverage_hot,190,49,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Cafe Latte,beverage_hot,200,44,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Hot Chocolate,beverage_hot,180,26,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Cold Coffee,beverage_cold,220,34,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Iced Americano,beverage_cold,180,29,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Lassi,beverage_cold,120,29,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Fresh Lime Soda,beverage_cold,100,24,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Veg Momo,food_main,160,58,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Buff Momo,food_main,180,56,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Chicken Chowmein,food_main,190,31,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Veg Thukpa,food_main,170,23,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Club Sandwich,food_main,250,24,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Chicken Burger,food_main,280,22,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,French Fries,food_snack,130,34,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Samosa,food_snack,40,29,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Chocolate Cake Slice,food_bakery,160,11,6,3,9,0,none,none,0,0.6124,0,36
2025-03-09,Croissant,food_bakery,140,12,6,3,9,0,none,none,0,0.6124,0,36
2025-03-10,Milk Tea (Dudh Chiya),beverage_hot,40,112,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Masala Chiya,beverage_hot,50,63,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Black Tea (Kalo Chiya),beverage_hot,30,34,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Americano,beverage_hot,150,36,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Cappuccino,beverage_hot,190,41,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Cafe Latte,beverage_hot,200,41,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Hot Chocolate,beverage_hot,180,19,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Cold Coffee,beverage_cold,220,30,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Iced Americano,beverage_cold,180,23,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Lassi,beverage_cold,120,35,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Fresh Lime Soda,beverage_cold,100,32,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Veg Momo,food_main,160,53,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Buff Momo,food_main,180,63,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Chicken Chowmein,food_main,190,39,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Veg Thukpa,food_main,170,18,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Club Sandwich,food_main,250,36,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Chicken Burger,food_main,280,22,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,French Fries,food_snack,130,35,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Samosa,food_snack,40,27,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Chocolate Cake Slice,food_bakery,160,22,0,3,10,0,none,none,0,0.5987,0,37
2025-03-10,Croissant,food_bakery,140,10,0,3,10,0,none,none,0,0.5987,0,37
2025-03-11,Milk Tea (Dudh Chiya),beverage_hot,40,124,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Masala Chiya,beverage_hot,50,95,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Black Tea (Kalo Chiya),beverage_hot,30,36,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Americano,beverage_hot,150,39,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Cappuccino,beverage_hot,190,56,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Cafe Latte,beverage_hot,200,43,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Hot Chocolate,beverage_hot,180,29,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Cold Coffee,beverage_cold,220,39,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Iced Americano,beverage_cold,180,34,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Lassi,beverage_cold,120,32,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Fresh Lime Soda,beverage_cold,100,24,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Veg Momo,food_main,160,55,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Buff Momo,food_main,180,64,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Chicken Chowmein,food_main,190,46,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Veg Thukpa,food_main,170,17,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Club Sandwich,food_main,250,30,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Chicken Burger,food_main,280,23,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,French Fries,food_snack,130,41,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Samosa,food_snack,40,35,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Chocolate Cake Slice,food_bakery,160,15,1,3,11,0,none,none,0,0.5848,0,38
2025-03-11,Croissant,food_bakery,140,11,1,3,11,0,none,none,0,0.5848,0,38
2025-03-12,Milk Tea (Dudh Chiya),beverage_hot,40,124,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Masala Chiya,beverage_hot,50,77,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Black Tea (Kalo Chiya),beverage_hot,30,39,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Americano,beverage_hot,150,36,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Cappuccino,beverage_hot,190,52,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Cafe Latte,beverage_hot,200,41,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Hot Chocolate,beverage_hot,180,19,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Cold Coffee,beverage_cold,220,36,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Iced Americano,beverage_cold,180,39,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Lassi,beverage_cold,120,29,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Fresh Lime Soda,beverage_cold,100,41,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Veg Momo,food_main,160,56,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Buff Momo,food_main,180,71,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Chicken Chowmein,food_main,190,55,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Veg Thukpa,food_main,170,26,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Club Sandwich,food_main,250,23,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Chicken Burger,food_main,280,27,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,French Fries,food_snack,130,38,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Samosa,food_snack,40,35,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Chocolate Cake Slice,food_bakery,160,8,2,3,12,0,none,none,0,0.5708,0,39
2025-03-12,Croissant,food_bakery,140,12,2,3,12,0,none,none,0,0.5708,0,39
2025-03-13,Milk Tea (Dudh Chiya),beverage_hot,40,124,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Masala Chiya,beverage_hot,50,88,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Black Tea (Kalo Chiya),beverage_hot,30,48,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Americano,beverage_hot,150,26,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Cappuccino,beverage_hot,190,49,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Cafe Latte,beverage_hot,200,46,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Hot Chocolate,beverage_hot,180,23,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Cold Coffee,beverage_cold,220,44,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Iced Americano,beverage_cold,180,27,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Lassi,beverage_cold,120,28,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Fresh Lime Soda,beverage_cold,100,38,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Veg Momo,food_main,160,48,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Buff Momo,food_main,180,64,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Chicken Chowmein,food_main,190,41,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Veg Thukpa,food_main,170,32,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Club Sandwich,food_main,250,18,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Chicken Burger,food_main,280,23,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,French Fries,food_snack,130,32,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Samosa,food_snack,40,30,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Chocolate Cake Slice,food_bakery,160,11,3,3,13,0,none,none,0,0.5566,0,40
2025-03-13,Croissant,food_bakery,140,12,3,3,13,0,none,none,0,0.5566,0,40
2025-03-14,Milk Tea (Dudh Chiya),beverage_hot,40,282,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Masala Chiya,beverage_hot,50,172,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Black Tea (Kalo Chiya),beverage_hot,30,82,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Americano,beverage_hot,150,82,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Cappuccino,beverage_hot,190,98,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Cafe Latte,beverage_hot,200,75,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Hot Chocolate,beverage_hot,180,53,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Cold Coffee,beverage_cold,220,88,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Iced Americano,beverage_cold,180,59,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Lassi,beverage_cold,120,77,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Fresh Lime Soda,beverage_cold,100,80,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Veg Momo,food_main,160,125,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Buff Momo,food_main,180,126,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Chicken Chowmein,food_main,190,91,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Veg Thukpa,food_main,170,52,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Club Sandwich,food_main,250,48,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Chicken Burger,food_main,280,40,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,French Fries,food_snack,130,72,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Samosa,food_snack,40,85,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Chocolate Cake Slice,food_bakery,160,38,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-14,Croissant,food_bakery,140,21,4,3,14,0,Holi,spike,0,0.5422,0,41
2025-03-15,Milk Tea (Dudh Chiya),beverage_hot,40,204,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Masala Chiya,beverage_hot,50,145,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Black Tea (Kalo Chiya),beverage_hot,30,55,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Americano,beverage_hot,150,58,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Cappuccino,beverage_hot,190,65,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Cafe Latte,beverage_hot,200,67,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Hot Chocolate,beverage_hot,180,46,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Cold Coffee,beverage_cold,220,67,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Iced Americano,beverage_cold,180,56,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Lassi,beverage_cold,120,54,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Fresh Lime Soda,beverage_cold,100,53,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Veg Momo,food_main,160,81,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Buff Momo,food_main,180,94,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Chicken Chowmein,food_main,190,77,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Veg Thukpa,food_main,170,42,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Club Sandwich,food_main,250,34,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Chicken Burger,food_main,280,32,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,French Fries,food_snack,130,60,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Samosa,food_snack,40,42,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Chocolate Cake Slice,food_bakery,160,28,5,3,15,1,none,none,0,0.5277,0,42
2025-03-15,Croissant,food_bakery,140,19,5,3,15,1,none,none,0,0.5277,0,42
2025-03-16,Milk Tea (Dudh Chiya),beverage_hot,40,115,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Masala Chiya,beverage_hot,50,62,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Black Tea (Kalo Chiya),beverage_hot,30,46,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Americano,beverage_hot,150,32,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Cappuccino,beverage_hot,190,31,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Cafe Latte,beverage_hot,200,36,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Hot Chocolate,beverage_hot,180,19,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Cold Coffee,beverage_cold,220,28,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Iced Americano,beverage_cold,180,21,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Lassi,beverage_cold,120,29,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Fresh Lime Soda,beverage_cold,100,36,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Veg Momo,food_main,160,44,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Buff Momo,food_main,180,51,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Chicken Chowmein,food_main,190,37,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Veg Thukpa,food_main,170,28,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Club Sandwich,food_main,250,16,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Chicken Burger,food_main,280,22,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,French Fries,food_snack,130,26,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Samosa,food_snack,40,32,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Chocolate Cake Slice,food_bakery,160,16,6,3,16,0,none,none,0,0.513,0,43
2025-03-16,Croissant,food_bakery,140,10,6,3,16,0,none,none,0,0.513,0,43
2025-03-17,Milk Tea (Dudh Chiya),beverage_hot,40,119,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Masala Chiya,beverage_hot,50,80,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Black Tea (Kalo Chiya),beverage_hot,30,39,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Americano,beverage_hot,150,41,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Cappuccino,beverage_hot,190,43,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Cafe Latte,beverage_hot,200,33,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Hot Chocolate,beverage_hot,180,17,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Cold Coffee,beverage_cold,220,41,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Iced Americano,beverage_cold,180,33,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Lassi,beverage_cold,120,33,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Fresh Lime Soda,beverage_cold,100,35,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Veg Momo,food_main,160,60,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Buff Momo,food_main,180,47,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Chicken Chowmein,food_main,190,36,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Veg Thukpa,food_main,170,29,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Club Sandwich,food_main,250,23,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Chicken Burger,food_main,280,18,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,French Fries,food_snack,130,26,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Samosa,food_snack,40,35,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Chocolate Cake Slice,food_bakery,160,20,0,3,17,0,none,none,0,0.4981,0,44
2025-03-17,Croissant,food_bakery,140,18,0,3,17,0,none,none,0,0.4981,0,44
2025-03-18,Milk Tea (Dudh Chiya),beverage_hot,40,134,1,3,18,0,none,none,0,0.4831,0,45
2025-03-18,Masala Chiya,beverage_hot,50,88,1,3,18,0,none,none,0,0.4831,0,45
2025-03-18,Black Tea (Kalo Chiya),beverage_hot,30,28,1,3,18,0,none,none,0,0.4831,0,45
